trip_id,source,location,length,ratio,turns,Rturns,Lturns,signals,flickr,population,residential_road,secondary,primary,tertiary,footpath,cycleway,commercial,farm,forest,openland,industrial,recreational,residential,bikelane,sharrow,intersection,jobs,Ludiversity,walkability
485007916,MapMyFitness,South Florida,11110.51445,0.9000483,4.5002418,2.700145,1.8000966,0.1800097,0.2700145,92.9744339,68.0898895,0,0,4.2696629,0,0,5.7777405,0,0,2.5941696,0,2.2311127,77.4672318,0,0,5.6703043,52.08741,0.2267161,11.2831478
485021532,MapMyFitness,South Florida,10875.05887,2.0229776,2.9425128,1.1034423,1.8390706,2.1149311,0.6436747,152.0164948,49.6551743,0.2298851,7.1264367,35.8620682,2.0689654,0.2298851,7.5998607,0,0,0,0,2.0505996,64.5873795,33.103447,2.2988505,13.9769354,42.3801956,0.5771077,15.7213078
485025278,MapMyFitness,South Florida,3911.310636,2.0453503,4.0907006,2.8123565,1.2783439,0.5113376,2.0453503,150.5335999,18.4713383,33.1210175,2.5477707,1.910828,0,0,26.4591923,0,0,1.1725453,0,0,38.2852745,2.5477707,0,21.4761772,517.0122681,0.6673738,13.1999903
485025992,MapMyFitness,South Florida,6120.257664,1.4705263,6.208889,3.2678363,2.9410527,0,0.1633918,32.830883,40.3921585,0,1.1764706,0,25.8823528,0,13.1439285,0,0.0838694,2.4952598,0,27.3249626,42.3807907,0,0,10.4570761,29.5038986,0.7650967,13.3279371
485034782,MapMyFitness,South Florida,5039.405282,1.9843612,2.7781055,1.785925,0.9921806,0.9921806,0,129.4600067,72.2772293,2.9702971,0,7.9207921,11.3861389,0,0,0,0,1.3701205,0,0,96.2404785,2.4752476,0,8.3343172,2.092314,0.4522942,15.7502213
485037566,MapMyFitness,South Florida,10004.91858,1.4992626,2.0989676,1.3993118,0.6996559,0.0999508,7.8961163,108.2427826,32.1695747,10.7231922,0,21.945137,4.2394013,14.9625931,0.0072633,0,0,0,0,35.708374,49.149456,10.7231922,0,6.2969027,22.5202694,0.4269083,13.3335505
485044190,MapMyFitness,South Florida,27894.16247,1.2547429,0.7169959,0.3584979,0.3584979,1.3264424,9.0341482,63.940609,17.8315411,41.935482,0.9856631,0,1.8817204,12.1863804,9.4541121,0,9.0151854,0,0,18.1172466,21.9408817,40.0537643,0,9.5001955,44.0509567,0.3896489,12.7228975
485048170,MapMyFitness,South Florida,11659.96583,1.0291625,3.8593595,1.886798,1.9725615,0,0.4288177,212.3551178,96.3597412,0,0,0,0,0,0.7591159,0,0,0,0,4.2061939,75.5764999,0,0,7.3756647,16.2338791,0.3083301,9.7185783
485048702,MapMyFitness,South Florida,7229.469727,1.1065818,3.7347138,2.074841,1.6598728,0.1383227,0,151.357132,55.5172424,4.4827585,0,0.6896552,0,0,23.819315,0,0,0,0,0,64.9385071,0,0,9.8209143,46.6206055,0.6086011,14.9161005
485049322,MapMyFitness,South Florida,4258.238178,2.3483891,2.1135502,1.1741946,0.9393556,4.2271004,0.7045167,588.6107178,29.8245621,0,45.0292397,5.2631578,5.2631578,2.3391812,49.0625725,0,0,0,0,0.1045725,47.3505936,1.1695906,0,26.5367966,117.8951263,0.5009515,15.5612183
485052070,MapMyFitness,South Florida,20465.84627,1.0749617,2.0521996,0.7329284,1.3192711,0,0.0488619,52.2864914,50.0610504,16.4835167,0,8.3028088,4.1514044,10.9890108,0.6024154,9.0105009,1.937874,0,0,2.1815286,81.4139328,0,0,3.5669181,23.2533169,0.6408847,7.906332
485054532,MapMyFitness,South Florida,5118.041656,1.7584851,2.3446467,0.9769362,1.3677106,0.5861617,17.975626,70.5963287,7.7669902,22.8155346,24.7572823,30.0970879,1.4563106,0,4.6713891,0,0,0,0,24.4430752,39.3939972,50,0,13.0909443,202.3275452,0.5103568,8.9891586
485061000,MapMyFitness,South Florida,9980.843962,1.2023032,3.3063335,1.2023032,2.1040304,0.5009596,3.7071013,74.3471756,24.5,0,25.5,5.5,0.75,0,27.7715683,0,0.8789045,1.3898269,0.5377046,9.8804693,28.9830799,14.75,0,10.5201521,100.3004379,0.7751297,10.5816088
486878476,MapMyFitness,South Florida,3889.970248,2.5707138,3.0848565,1.2853569,1.7994996,1.0282855,0,400.0551147,37.8205147,1.2820513,2.5641026,30.1282043,0,0,7.0577922,0,0,2.7792451,11.9729872,2.0023491,68.1691284,0,0,31.3627071,60.1588936,0.4886333,11.0953674
486880532,MapMyFitness,South Florida,4503.844615,1.9982927,2.6643903,1.5542277,1.1101626,3.5525205,2.6643903,423.5453796,30.21978,22.5274734,0,1.0989012,35.7142868,0,27.9659595,0,0,0,0,17.0286446,40.9451523,0,0,9.5473986,165.8798981,0.593638,16.6079617
486882240,MapMyFitness,South Florida,19053.74199,1.2595952,2.0468421,0.9971794,1.0496626,1.3120782,12.8058834,54.1910133,24.7706413,18.2175617,0.655308,0,4.0629096,42.2018356,15.510396,0,5.6889577,0,0,4.014318,25.2832241,17.4311924,0,8.1873684,32.2950363,0.3609306,12.5523443
486883910,MapMyFitness,South Florida,7928.594551,1.1351318,4.792779,3.5315213,1.2612575,0,0.1261258,27.1079712,39.4578323,0,0.9036145,0,48.7951813,0,12.2829494,0,0.0007457,2.4565644,0,25.6809902,45.9055405,0,0,8.0720482,19.4162903,0.7653661,13.3327837
486888730,MapMyFitness,South Florida,7944.941923,1.1327962,4.7829175,3.0207899,1.7621274,0,0.1258662,27.2679691,39.4578323,0,0.6024097,0,49.3975906,0,12.2727652,0,0,2.4494174,0,25.5506001,46.3315887,0,0,7.9295735,17.5954266,0.7653781,13.3330021
486889988,MapMyFitness,South Florida,3894.789912,1.2837663,2.3107793,1.2837663,1.0270131,0.2567533,0,316.7013245,48.7179489,0,0,47.4358978,0,0,0,0,0,0,0,0,74.4067383,40.3846169,0,6.9323378,1.9807662,0.4176705,16.8461056
486900538,MapMyFitness,South Florida,5348.095763,1.8698244,3.1787014,1.8698244,1.3088771,0.7479298,1.4958595,181.9108582,57.009346,0.9345794,0,13.5514021,25.2336445,0,0.008064,0,0,0,0,1.1404191,89.2290192,0,0,19.6331558,220.8460388,0.2894706,14.8482161
486901584,MapMyFitness,South Florida,11719.76639,0.4266297,1.7918446,1.194563,0.5972815,0.0853259,0,324.3262024,43.8559303,0,0,55.2966118,0,0,0,0,0,0,0,0,74.5969696,44.9152527,0,2.1331484,1.4677981,0.4141273,16.8521347
486902610,MapMyFitness,South Florida,9911.687064,0.201782,0,0,0,0,0,132.500824,100,0,0,0,0,0,0,0,0,0,0,0,74.5044022,0,0,0.403564,26.6215477,0.266901,6.8330002
486903444,MapMyFitness,South Florida,21278.17283,1.3628989,0.8459373,0.1409895,0.7049478,1.5978816,12.8770456,84.663063,14.6198826,51.9298248,1.6374269,0.7017544,2.4561403,17.7777786,14.5910416,0,8.7115936,0,0,5.650476,17.7350254,47.3684196,0,8.22439,26.5929241,0.3388816,12.2294083
486908716,MapMyFitness,South Florida,5215.50681,1.3421514,13.2297783,7.0942292,6.1355495,0.1917359,49.6596031,114.3754425,39.2344513,0,1.4354067,0,53.5885162,0,11.6428881,0,0,0,0,0,46.1496964,0,0,7.8611727,24.3587437,0.4724866,15.5513115
486909006,MapMyFitness,South Florida,10286.44833,1.4582293,2.3331668,1.5554446,0.7777223,0.7777223,0.0972153,153.1703949,53.3816414,0,0,37.9227066,4.347826,0.7246377,2.2036231,0,0,0,0,15.8824072,77.3801117,30.434782,0,16.7210293,28.4263916,0.538142,15.0326052
486909910,MapMyFitness,South Florida,13786.97616,1.0154511,1.1605155,0.65279,0.5077255,1.0879834,4.4244657,127.1637421,31.884058,0,50.9057961,0,3.8043478,0,10.6961393,0,0,0,0,16.6116467,53.5077019,43.65942,0,13.9987183,64.432518,0.5787004,15.2385845
486914132,MapMyFitness,South Florida,6838.342939,2.1935139,1.754811,1.1698741,0.584937,4.8257303,12.1374435,220.3396606,18.9781017,1.0948905,6.2043796,65.3284683,4.7445254,0,24.8683529,0,0,0,0,1.4048731,40.2442245,54.7445259,0,16.0857677,254.631073,0.5947868,16.1132469
486914650,MapMyFitness,South Florida,6998.089804,1.143169,0.4286884,0.2857923,0.1428961,0,0,76.0594864,8.2142859,0,0,11.0714283,0.7142857,78.2142868,0,0,0,0,0,0,52.0216599,0,0,6.1445341,1.7681088,0.4974544,12.8162317
486917916,MapMyFitness,South Florida,15789.4481,1.1400019,1.7733362,0.8233347,0.9500015,1.2033353,8.6133471,166.1349792,27.215189,0,53.1645584,0,4.9050632,0,20.3604317,0,0,0,0,17.0902405,50.8754616,44.4620247,0,16.9733601,84.1139526,0.6070295,15.3363161
486922342,MapMyFitness,South Florida,6874.140988,2.1820908,1.6001999,0.5818909,1.018309,4.9460726,0.5818909,211.9601746,13.090909,1.8181819,9.454545,64.3636398,6.181818,0,31.4828053,0,0,0,0,2.1969104,34.2046242,54.1818199,0,16.0019989,59.5123558,0.5834679,16.0852604
486923376,MapMyFitness,South Florida,7014.849513,1.5681021,2.1383209,0.5702189,1.5681021,0.9978831,0,71.1649628,33.3333321,5.319149,0,37.2340431,0.7092199,0,5.2440772,0,0,0,0,23.0114002,61.7114792,0,0,6.4149628,12.17453,0.4500497,13.9969902
486927724,MapMyFitness,South Florida,5688.103517,1.0548332,0.7032221,0.5274166,0.1758055,0.1758055,0,33.2683067,73.6842117,0.877193,14.0350876,3.0701754,0,0,0.6516272,11.8791399,0,0.5542526,0,0,86.8183289,14.0350876,0,5.2741656,12.129281,0.4336525,6.3386226
486933374,MapMyFitness,South Florida,7948.395475,2.7678542,2.3904195,1.5097387,0.8806809,0.5032462,0,100.8900299,16.037735,19.1823902,5.345912,3.7735848,0,0,16.481987,0,0,9.6442213,0.4483965,0.6138859,34.7587891,9.4339619,0,11.7004747,197.952179,0.5368538,8.6927052
486935688,MapMyFitness,South Florida,1172.610352,2.5583947,5.1167893,1.7055964,3.4111929,1.7055964,0,245.4375916,36.1702118,4.2553191,0,2.1276596,4.2553191,0,21.6775436,0,0,12.8472919,0,0,31.125639,0,0,28.9951382,51.1409416,0.4703136,15.5887957
486944172,MapMyFitness,South Florida,6135.24328,2.1189053,1.140949,0.9779564,0.1629927,0.6519709,3.7488327,99.5863571,37.3983727,0,30.4878044,0,3.2520325,0,13.3436146,0.1862345,1.7979081,0.6251451,0,2.2182338,52.6752815,17.0731716,0,10.7575197,86.4401398,0.5619273,11.5419569
486945182,MapMyFitness,South Florida,10110.43041,1.1868931,1.2858008,0.6923543,0.5934466,0.4945388,0.2967233,132.6489563,9.876543,1.2345679,0,69.1358032,2.4691358,10.123457,0.2134771,0,0,0,12.3221731,0,45.6951332,0,0,5.8355579,17.1047573,0.5326314,13.227622
486951778,MapMyFitness,South Florida,7203.737776,1.1105345,1.8046187,0.9717178,0.8329009,0,0,88.4287186,23.875433,0,1.7301039,45.3287201,0,0,2.3474152,0,0,0,6.7129741,5.2769856,69.7432938,0,0,4.1645045,142.6439667,0.6570734,13.0634766
486963834,MapMyFitness,South Florida,17745.35681,0.3381166,0.1127055,0.0563528,0.0563528,0,0,341.3381348,98.5915527,0,0,0,0,0,0,0,0,0,0,0,92.279068,0,0,3.155755,38.7472725,0.5022263,13.196764
486969106,MapMyFitness,South Florida,14862.89138,1.6820415,1.7493231,0.6728166,1.0765066,0.201845,17.8969212,67.7054596,18.4873943,0,12.9411764,6.0504203,49.5798302,4.5378151,5.7632279,0,1.5634524,0,0,10.6501875,30.5988464,5.5462184,0,9.2175875,38.8768425,0.6274494,15.5696001
486970050,MapMyFitness,South Florida,7204.017012,2.220983,1.1104915,0.8328686,0.2776229,1.1104915,0,104.9953079,7.2664361,4.8442907,0,26.2975769,8.9965401,35.294117,5.7510958,0,3.8752518,1.8423742,0,5.0854812,24.4875717,24.2214527,0,20.1276588,44.4679832,0.682353,13.7160463
486971406,MapMyFitness,South Florida,15270.92654,1.1132265,1.7680656,0.8512908,0.9167747,0.4583874,6.4174232,60.2740135,23.4042549,0,26.8412437,0.6546645,32.4058914,3.1096563,7.3261757,0,1.5184433,0.60287,0,16.6006107,23.8573933,30.7692299,0,8.9058123,42.6404152,0.6744124,15.8793049
486974322,MapMyFitness,South Florida,15100.69582,1.8542192,1.9204413,0.9271096,0.9933317,0.3973327,0,133.800827,27.7685947,2.1487603,0,13.3884296,5.9504132,37.3553734,8.011076,0,0,0,0.6483076,11.1398954,54.4946671,0,0,16.2244186,10.9154024,0.4861431,14.198925
486974538,MapMyFitness,South Florida,4965.315926,1.2083824,3.6251469,2.0139706,1.6111765,0.2013971,2.4167647,159.2568207,38.1909561,4.0201006,0,44.7236176,5.0251255,0,4.4144402,0,0,0,0,0,48.5465508,34.1708527,0,6.8474998,34.3713799,0.4702975,9.5117579
486981446,MapMyFitness,South Florida,13209.93982,1.059808,0.7570057,0.4542034,0.3028023,0,0.0757006,213.0794373,3.8745387,0,0,94.0959396,0,0,2.6097188,0,0,0,0,36.1480751,48.1897469,86.1623611,0,8.856967,57.6083374,0.8464252,15.5788469
488046514,MapMyFitness,South Florida,6629.362137,2.2626612,1.8101289,0.9050645,0.9050645,1.5084407,20.5147934,133.4446106,46.9924812,14.2857141,3.0075188,17.6691723,1.1278195,0,14.1921282,0,0,0,0,0.5455853,78.1915359,0,0,14.7827196,13.0374088,0.4545819,13.5257549
488049436,MapMyFitness,South Florida,17589.3734,1.0801977,1.5350177,1.1370502,0.3979675,0,0,37.2469139,52.7196655,0,0,30.683403,11.994421,0,0,0,2.9290235,7.5485744,0,3.8427539,70.5889664,0,0,1.9898378,417.3371277,0.5277706,7.6966038
488051494,MapMyFitness,South Florida,2943.883629,2.3778114,4.4159355,2.3778114,2.0381241,2.7174988,1.6984367,351.0065918,1.6949153,0,0,29.6610165,50.8474579,0,25.4700546,0,0,0,0,26.1431923,42.8149605,0,0,27.5146751,342.2467041,0.5295348,13.7947798
488069822,MapMyFitness,South Florida,6201.706758,1.9349512,3.0636728,1.6124593,1.4512134,3.8699024,0.3224919,697.822998,16.0642567,17.2690754,6.425703,5.2208834,26.1044178,0.4016064,28.3528194,0,2.2355671,0,0,0,56.8661461,22.8915653,2.0080321,29.6692524,524.8502808,0.5385552,14.7745905
488084820,MapMyFitness,South Florida,2556.196564,3.1296499,5.4768872,2.7384436,2.7384436,3.9120622,0.7824125,750.3082275,42.7184448,0,11.650485,21.3592224,2.9126213,0,43.5656204,0,0,0,0,0.0831694,56.3512115,0,0,28.558054,127.4706955,0.3835641,15.5477276
488086370,MapMyFitness,South Florida,4056.807227,1.9719942,3.697489,2.2184935,1.4789956,0.4929985,1.7254949,278.6651001,33.7423325,0,6.7484665,46.0122681,0,0,9.0527935,0,0,0.0896355,0,0,22.3348846,0,0,18.7339439,90.569191,0.3621798,14.1445923
488089412,MapMyFitness,South Florida,22680.93168,0.8377081,2.0281353,1.1022475,0.9258879,0.3086293,0.3527192,92.4827881,26.6519833,1.2114538,0.2202643,59.3612328,0.7709251,4.1850219,8.2331018,0,0,0,0,9.5737925,66.8557434,0,8.7004404,6.0403161,27.8031826,0.6378443,15.221632
488091928,MapMyFitness,South Florida,5639.004576,1.0640175,2.3053715,0.8866813,1.4186901,0,0.5320088,75.5863571,80.5309753,0,0,16.3716812,0,0,0,0,0,0,0,0,77.0283051,0,0,6.0294328,3.5832531,0.2748713,11.6341553
488095564,MapMyFitness,South Florida,2001.205937,1.9987948,3.9975896,2.9981921,0.9993974,0.4996987,0.9993974,186.8660736,79.0123444,0,0,16.0493832,0,0,0,0,0,0,0,0,83.9020386,0,0,9.4942751,4.7606921,0.271371,13
488096078,MapMyFitness,South Florida,32513.90504,1.3225111,1.3225111,0.4920971,0.8304139,1.0457064,5.2285323,202.1436157,24.2121449,0.1537279,46.0415077,5.0730209,1.1529592,0,15.7117157,0,0,0,0,10.1009102,66.307457,31.744812,0,21.7752991,100.7941208,0.5353069,14.7724142
488099764,MapMyFitness,South Florida,2390.068704,3.3471842,3.7655821,1.2551941,2.5103881,3.7655821,0.836796,753.8833618,40.625,0,7.2916665,9.375,0,0,47.9432755,0,0,0,0,0,51.3103409,0,0,19.6647072,130.2400055,0.387445,15.6323919
488100558,MapMyFitness,South Florida,47110.20648,2.6533527,0.7429388,0.4033096,0.3396292,2.0590017,3.9906425,126.0752792,4.8780489,1.3255568,3.9766703,5.9384942,2.7041357,68.1336136,38.8275642,3.5030389,0.2153431,2.2519386,1.4929547,0.9819394,22.7633057,1.1134677,1.0604454,14.1582909,182.3724823,0.5997033,14.5452223
488107832,MapMyFitness,South Florida,7971.427236,2.508961,1.8817208,1.0035844,0.8781363,1.3799286,1.2544805,151.6723633,11.9122257,3.1347961,63.3228836,4.7021942,0.6269593,0,44.3175354,0,0,0.3505771,0,4.1609635,24.659338,63.0094032,0,17.562727,420.1373291,0.6008971,11.3056402
488110076,MapMyFitness,South Florida,1592.301518,0.6280218,3.1401088,0.6280218,2.5120871,0.6280218,0,50.5794296,0,4.6875,0,0,60.9375,34.375,0.0808993,0,0,0,0,50.8926353,35.4360237,0,0,3.1401088,6.5426679,0.8130338,16.5558662
488113558,MapMyFitness,South Florida,2476.179415,2.4230878,3.2307837,1.2115439,2.0192399,2.8269358,2.0192399,365.8046875,1,0,0,34,40,0,22.6753807,0,0,0,0,30.173008,43.8370438,1,0,30.2885971,531.4326172,0.5825796,14.1964426
488116426,MapMyFitness,South Florida,6262.508896,2.3952062,1.1177629,0.7984021,0.3193608,2.8742473,0.1596804,197.4723663,27.4900398,0,53.3864555,2.3904383,1.5936255,0,40.2622032,0,0,1.912517,0,3.7125676,47.5605469,0,0.7968128,34.0119286,59.7075729,0.4576499,13.6962013
488117706,MapMyFitness,South Florida,7804.18138,1.9220465,1.6657736,0.7688186,0.8969551,0.3844093,2.1783195,88.0137482,36.4217262,16.9329071,6.7092652,6.7092652,8.3067093,0,11.4851494,0,0,0,0,4.1217198,52.1480789,1.9169329,0,10.3790512,238.4308014,0.5664756,11.4285831
488122548,MapMyFitness,South Florida,17891.17252,2.6269939,0.7825088,0.3912544,0.3912544,2.6269939,3.8566506,161.6726074,17.3184357,60.0558662,1.2569833,11.312849,3.7709496,2.3743017,11.548912,0,6.8010583,0,0,2.2920666,70.8317947,5.865922,5.4469275,16.5444717,114.7656784,0.5064509,12.9945717
488123564,MapMyFitness,South Florida,20499.24681,1.4146861,2.292767,1.1219925,1.1707747,1.0732101,23.5130596,43.4601669,3.5279806,29.1970806,0,0.1216545,2.3114355,38.564476,14.378068,0,6.3999357,0,0,28.4687958,9.1224813,29.3187351,0,11.4638357,47.6663628,0.3666882,11.5035887
488127478,MapMyFitness,South Florida,5795.385638,2.2431638,1.8980618,0.6902043,1.2078575,1.3804085,0,35.1287308,24.5689659,19.3965511,0,25.4310341,6.034483,22.4137936,0,0,0,0,0,0.9501106,88.2379913,0,0,8.1099005,4.0228209,0.5243707,10.5869894
488128556,MapMyFitness,South Florida,6994.28291,2.4305565,1.7156869,0.8578435,0.8578435,5.1470609,0.5718957,211.9154968,13.2142859,1.0714285,10.7142859,62.5,6.4285712,0,32.1017532,0,0,0,0,2.2257626,34.01548,53.2142868,0,15.584157,54.9497604,0.5826374,16.1036777
488135584,MapMyFitness,South Florida,11250.07539,0.7999946,2.5777605,1.2444361,1.3333244,0.4444415,8.8888292,253.8825836,14.855876,0,0.8869179,6.4301553,64.3015518,0,6.4094696,0,0,0,0,39.6780128,36.8009033,0.6651885,0,2.3999839,70.6040726,0.4268289,15.9391603
488137114,MapMyFitness,South Florida,4095.48009,1.953373,2.9300594,0.9766865,1.953373,0.9766865,0,145.0870514,49.3902435,0,13.4146338,0,3.0487804,0,12.7736492,0,0,0,0,1.2423863,64.6504211,13.4146338,0,15.6269836,207.432251,0.3414151,12.2649326
488138464,MapMyFitness,South Florida,11514.23685,0.781641,2.5186212,1.042188,1.476433,0.347396,8.7717495,233.1721344,11.2798262,0,2.6030369,6.5075922,58.7852478,0,6.1466784,0,0,0,0,38.5974846,37.4331055,0.8676789,0,2.258074,84.8981476,0.4348791,15.7362986
488139796,MapMyFitness,South Florida,1943.568013,3.0871058,1.5435529,1.5435529,0,0.5145176,0,53.5966148,58.9743576,0,26.9230766,0,0,0,0,0,0,0,0,25.5592937,66.3458481,0,0,8.2322817,12.5148382,0.4984573,13.8018684
488159548,MapMyFitness,South Florida,7382.758732,2.0317609,2.1672115,0.6772536,1.4899579,1.6254086,0.1354507,122.7036057,16.1616154,0,1.010101,76.0942764,4.3771043,0.3367004,11.1388779,0,0,0,0,2.1773326,82.0773849,31.9865322,0,19.9112568,153.0978394,0.4829828,14.5456142
488176766,MapMyFitness,South Florida,9147.4388,2.1864045,0.7652415,0.3279606,0.4372809,1.8584437,0.6559213,136.9438934,18.852459,36.8852463,2.7322404,18.3060112,3.8251367,0,32.5902863,0,0,0,0,1.4276204,45.1250114,0,0,28.9698582,166.9052277,0.5765932,15.1013384
488188854,MapMyFitness,South Florida,7029.553885,1.2803088,2.7028742,1.7070785,0.9957958,3.4141569,2.4183612,174.2444305,51.0638313,1.0638298,1.0638298,30.4964542,7.4468083,0,63.2956543,0,0,0,0,0,35.444252,0,1.0638298,19.7736588,176.9641724,0.7298436,18.3207645
488189780,MapMyFitness,South Florida,10362.06486,0.3860235,1.9301172,1.2545762,0.675541,0,0,6.7106128,0,0,0,0,0,77.1084366,10.5963268,0,1.4331144,0,3.077621,67.3068085,0,0,0,1.2545762,0,0.6976961,14.332983
488191932,MapMyFitness,South Florida,2492.255571,2.0062149,1.2037289,0.8024859,0.401243,0,48.5503998,212.4508209,44,4,0,0,0,0,61.6938972,0,0,3.8155615,0,0,34.3393364,0,0,22.8708496,253.7675018,0.8678769,17.1669998
488192720,MapMyFitness,South Florida,7740.521916,1.1627123,2.8421855,1.2919025,1.5502831,0,0,121.8720245,63.2258072,1.2903225,0,34.5161285,0,0,0,0,0,0,0,0,56.9767609,0,0,5.9427519,23.1186848,0.2424016,12.413415
488200550,MapMyFitness,South Florida,7144.486464,1.5396488,2.6593933,0.8398085,1.819585,0.9797765,0,71.7702179,26.9230766,5.2447553,0,47.2027969,1.3986014,0,5.8832674,0,0,0,0,22.4997883,63.2509384,0,0,6.8584356,12.0888138,0.453165,13.872858
488211278,MapMyFitness,South Florida,26363.09289,0.5310454,0.6827727,0.5689772,0.1137955,0,0.0379318,197.0629425,3.0136986,0,0,94.7945175,0,0,2.6478491,0,0,0,0,36.0993919,48.2348938,86.4840164,0,4.4380226,57.501297,0.8615014,15.6854258
501191874,MapMyFitness,South Florida,10332.06688,1.645363,1.5485768,1.0646466,0.4839303,0.4839303,0,131.3087921,27.7777786,26.5700474,23.6714973,0,9.9033813,0,7.3414621,0,0.2159853,0.1977647,0,10.406642,63.7209435,26.5700474,0,7.3557401,82.9861069,0.4168847,7.422462
501210900,MapMyFitness,South Florida,13015.62455,1.2292918,1.1524611,0.6146459,0.5378152,0.7683073,3.3037217,66.2095184,16.1538467,0,13.4615383,20.3846149,21.5384617,0,9.5929928,0,0.6108955,1.470331,0,17.56674,34.8365173,13.4615383,0,6.1464586,160.6592407,0.6268643,7.01752
501239242,MapMyFitness,South Florida,7796.213144,1.1544067,3.4632199,2.1805458,1.282674,0,7.5677767,197.9448853,61.8589745,0,0,0,0,0,44.216404,0,0,0,0,3.2193787,43.5646706,0,0,22.4467945,42.9884453,0.5429379,9.8567076
501258980,MapMyFitness,South Florida,9781.795,2.1468453,0.7156151,0.7156151,0,0.5111536,0,100.4694443,26.0204086,31.6326523,9.6938772,20.4081631,0.255102,0,13.872982,0,2.5031779,0,0,2.1427376,61.1928368,9.6938772,0,12.574379,63.5935974,0.3247347,7.7086091
501301436,MapMyFitness,South Florida,5262.481269,0.7600977,4.5605865,1.9002442,2.660342,0,1.330171,125.7289124,99.0521317,0,0,0,0,0,11.5377111,0,0,0,0,0.139287,78.225502,0,0,4.5605865,66.6754379,0.687178,10.3330002
501537562,MapMyFitness,South Florida,30956.12871,0.5168605,1.033721,0.7752907,0.2584302,0,0,123.8103333,96.144577,0,0,0,2.48996,0,1.6266207,0,0,0.5665303,0,12.3802767,77.199501,0,0,1.6151891,22.1073742,0.4543074,7.5864868
501684714,MapMyFitness,South Florida,5996.086496,1.1674281,2.8351827,1.1674281,1.6677544,0,0,102.1885223,56.25,0,0,26.25,0,0,7.5330377,0,0,2.0708222,0,5.8713927,73.172905,0,0,7.1713443,6.2356668,0.7479944,10.7014408
501713588,MapMyFitness,South Florida,17103.29477,0.2923413,1.1693653,0.4677461,0.7016192,0,0,82.5879364,95.036499,0,0,4.3795619,0,0,10.3993778,0,0,0,0,25.8655682,52.6529007,0,0,2.2802625,77.4617233,0.6779991,9.0052233
501730954,MapMyFitness,South Florida,16437.84114,1.2167048,0.7300228,0.3041762,0.4258467,0.1216705,0.1825057,55.7392883,4.3674698,82.8313217,0,0,0,0,12.1964235,0,10.7927303,0,0,2.9953601,38.8892212,79.6686783,0,7.9085813,92.4442444,0.7788447,8.1412668
501787766,MapMyFitness,South Florida,10590.75102,0.5665321,8.1202927,4.3434124,3.7768805,0,0,101.1231995,100,0,0,0,0,0,0,0,0.2358293,0.4065737,0,0,64.0322113,0,0,4.5322566,195.5052795,0.454806,5.6670003
501790140,MapMyFitness,South Florida,1645.541016,1.8231087,1.2154057,0.6077029,0.6077029,0,0,57.7091408,100,0,0,0,0,0,0,0,2.03778,0,0,0,86.6409378,0,0,1.2154057,0.7977772,0.298497,3.8329995
501816392,MapMyFitness,South Florida,4811.764201,1.4547678,3.1173596,1.246944,1.8704158,0.207824,0,97.2310104,64.248703,0,0,21.2435226,9.8445597,0,0,0,0,0,0,4.9973035,85.7128067,0,0,4.3643036,5.6035347,0.2335505,4.8472118
501959292,MapMyFitness,South Florida,10091.34867,2.0809903,0.7927583,0.1981896,0.5945687,0,0,25.1479321,86.1386108,0,0,0,4.4554458,0,0.4150865,0,3.2802734,0,0,30.5239029,47.8899193,0,0,4.9547391,362.9560242,0.4014772,5.3330026
502157204,MapMyFitness,South Florida,27731.28106,2.1275613,0.4327243,0.1803018,0.2524225,0.9736297,8.0775204,130.0748901,8.7466183,13.7962132,33.6339035,8.3859329,4.3282237,0,12.4416866,0,1.5913831,1.2752938,1.0612246,3.6850069,53.9640923,27.772768,0,26.7567883,208.6459503,0.5778322,10.106492
502163338,MapMyFitness,South Florida,10903.87469,0.9171052,1.2839472,0.8253947,0.4585526,0.0917105,0.0917105,134.2370148,33.8672752,0,0,56.7505722,0,0,0,0,0.148342,10.0809116,0,9.5108604,74.8692703,0,0,4.585526,49.0790291,0.1401255,5.7478957
502176252,MapMyFitness,South Florida,21453.48892,0.5593496,0.1864499,0.0932249,0.0932249,0,0,0,97.2060547,0,0,0,0,0,0,0,25.2759953,0,0,0,0,0,0,0.2796748,44,0.44488,5
502225304,MapMyFitness,South Florida,13349.00708,1.7229745,0.5243835,0.2996477,0.2247358,1.7229745,3.2212133,93.6676254,11.610487,0,19.2883892,33.1460686,9.7378273,14.9812737,22.4344044,0,0,0.253472,0,10.0718174,45.0763931,5.6179776,13.2958803,19.7018394,121.4016953,0.7338068,9.958375
502235768,MapMyFitness,South Florida,17667.70605,2.0942163,0.7358057,0.3962031,0.3396026,1.0754085,0.1698013,29.2262917,14.5685997,0,9.3352194,52.3338051,18.5289955,0,5.9477072,5.5508432,1.0937082,0.4561225,0,12.9241629,27.148056,17.8217831,0,9.5088749,182.482193,0.8547451,8.1959267
502272514,MapMyFitness,South Florida,9234.662048,0.974589,2.8154793,1.624315,1.1911644,0,0,53.4208145,98.6486511,0,0,0,0,0,0,0,1.5184971,0,0,20.8953495,70.2235641,0,0,3.7900684,63.4160042,0.5117368,6.9391851
