trip_id,source,location,length,ratio,turns,Rturns,Lturns,signals,flickr,population,residential_road,secondary,primary,tertiary,footpath,cycleway,commercial,farm,forest,openland,industrial,recreational,residential,bikelane,sharrow,intersection
1330737450,Endomondo,North Holland,19682.95854,1.9306041,2.1338255,1.1177181,1.0161074,2.591074,3.9120135,287.3019409,12.0558376,9.771574,0.1269035,18.4010143,12.1827412,23.2233505,4.1031165,0.0597745,2.628212,7.9771948,5.964047,2.451685,51.1122093,6.9796953,0,16.6133556
1331554424,Endomondo,North Holland,15014.96621,2.5308082,2.1978071,1.1988039,0.9990032,2.5308082,0.932403,234.3715057,11.7940197,1.1627907,1.6611296,13.9534883,7.9734221,42.3588028,21.8930779,0,5.3096886,24.1300488,0.8072767,10.6933193,27.9782143,2.6578074,0,8.3916273
1331646360,Endomondo,North Holland,19653.57361,2.4931853,0.6614573,0.3561693,0.305288,1.0176266,2.747592,91.5590134,3.3036849,2.0330369,25.9212189,4.1931386,7.8780179,45.6162643,0.2766595,0.3107201,13.241333,37.5098228,3.31195,5.4171324,22.8050365,0.1270648,2.1601017,6.5636916
1331727266,Endomondo,North Holland,12718.85516,2.4373262,3.2235606,1.6510921,1.5724685,1.6510921,0.550364,226.6724243,10.4125738,1.5717093,1.5717093,1.7681729,14.1453829,42.4361496,2.2800865,0,9.4122,21.0792046,0.4901771,19.959116,31.2744446,0.7858546,0,8.4127073
1331761538,Endomondo,North Holland,7188.120135,2.5041318,2.3650134,1.2520659,1.1129475,7.9297504,5.4256186,323.8938293,16.666666,16.666666,1.7361112,2.4305556,14.583333,20.4861107,2.8532662,0,0.89847,2.0247023,0,1.8163697,71.6875763,13.541667,3.4722223,20.3112907
1331917082,Endomondo,North Holland,35349.17716,2.5743175,0.5374948,0.3111812,0.2263136,1.7822196,2.8854985,84.9643784,3.3922262,2.9681978,0.8480566,29.6113071,1.2720848,28.1978798,2.5522659,3.572674,2.4478593,37.4187279,4.590827,1.3484019,35.0817451,5.5830388,1.4134276,6.336781
1332087744,Endomondo,North Holland,25434.07003,2.201771,1.1008855,0.5504428,0.5504428,2.752214,2.6342618,117.6771545,10.3143415,10.2161102,0,9.7249508,2.1611001,58.1532402,0.6524426,8.4517984,9.3114033,12.7214155,3.3473315,0.0959005,59.8336067,8.6444006,2.5540276,15.0585413
1332266746,Endomondo,North Holland,21633.56102,2.4498973,0.4622447,0.2311224,0.2311224,0.0924489,2.8196931,34.7119942,1.5011548,0.2309469,0,2.4249423,1.039261,13.7413397,0,0.2872322,6.720367,47.9753189,0.4537859,0.7514639,12.7120199,0,0,2.9583664
1332398632,Endomondo,North Holland,15874.16093,2.2678363,2.5828137,1.1969136,1.3859,6.6775184,0.5039636,84.9651642,7.2555203,1.1041009,3.1545742,2.9968455,7.5709777,49.6845436,14.761878,1.6094478,3.0876284,15.0173731,1.4043751,0.0770794,50.2749634,4.7318611,0,10.7092276
1332551524,Endomondo,North Holland,8623.675813,2.3191967,4.290514,1.9713172,2.3191967,9.392746,4.6383934,318.6888123,17.10145,11.884058,0.2898551,3.4782608,10.434783,32.173912,10.233551,0,1.3609813,4.9453721,0,4.0517907,72.2621002,9.275362,0,19.8291321
1332755854,Endomondo,North Holland,12035.32964,2.2433951,2.4926612,1.2463306,1.2463306,1.9941291,0.7477984,224.4960175,9.5435686,0.8298755,1.2448133,1.8672199,15.7676344,43.5684662,2.6527188,0,9.1833487,21.0183315,0.5407046,20.8514042,30.2081928,0.8298755,0,8.4750481
1332912642,Endomondo,North Holland,25772.1017,2.3280988,1.0088428,0.4268181,0.5820247,0.7372313,3.5309498,78.2147522,7.0805044,2.5218234,0.9699321,4.3646946,2.1338506,38.1183319,0,9.1770697,5.1093364,31.5834122,1.0249623,0,44.8027458,4.3646946,2.2308438,6.7902884
1332966294,Endomondo,North Holland,11645.91939,2.0608077,2.1466746,1.2021378,0.9445369,4.8944182,7.6421618,303.1996155,3.0042918,11.8025751,1.5021459,0.6437768,14.8068666,48.0686684,7.1895781,0,3.2435238,9.9357748,15.3997431,1.4445938,17.5304737,6.8669529,0,12.0213785
1333017108,Endomondo,North Holland,14694.23048,2.5860491,2.5179951,1.2249706,1.2930245,3.5388038,1.0208088,233.7751465,14.0677967,5.5932202,0.8474576,10,7.7966104,33.5593224,22.0336952,0,5.4807396,24.5090656,0.5980782,10.4425755,25.7808228,3.0508475,0,8.7789555
1333311158,Endomondo,North Holland,7261.790261,2.3410206,2.2033134,1.2393638,0.9639496,4.8197479,3.5803843,182.4466095,5.498282,1.0309278,0.6872852,0,2.0618556,71.1340179,0.001965,0,1.8728614,9.1787462,6.9962702,1.2654797,67.3866806,1.3745705,0,15.0100727
1333341662,Endomondo,North Holland,12397.79349,2.5811045,1.6938498,0.8065951,0.8872547,4.1136351,6.8560586,221.2988281,6.4516129,5.0403228,5.2419353,29.032259,16.7338715,23.5887089,6.8900046,0.1160107,2.6026683,11.473218,0,3.6383128,26.462429,9.0725803,0.4032258,16.1319027
1333342030,Endomondo,North Holland,11812.56618,2.4550128,1.6931123,0.7619005,0.9312117,3.0476019,5.5872703,204.6044769,10.1479912,7.1881609,0.422833,25.1585617,21.5644817,7.3995771,4.9924483,0.1725278,3.6309187,12.1200371,0,6.7913451,31.6362228,13.9534883,0.6342494,10.243329
1333355588,Endomondo,North Holland,12400.44132,2.4192688,1.6128458,0.8870652,0.7257806,8.3061562,3.9514723,269.7045898,2.8225806,1.8145162,1.2096775,0.8064516,6.8548388,63.3064499,3.4648852,0,3.7807276,7.7183247,22.8070316,1.8950105,32.4209747,2.4193549,0.2016129,15.7252464
1334272190,Endomondo,North Holland,9839.688378,2.1342139,2.4391017,1.1179216,1.3211801,0.9146631,5.2847204,115.9424438,12.1827412,0.2538071,0.5076142,6.8527918,1.5228426,14.7208118,0,0,0.9002102,29.9979248,6.9345984,0.0488739,49.5780258,1.7766497,0,10.7726994
1334323562,Endomondo,North Holland,9259.150638,2.5920305,2.0520241,0.9720114,1.0800127,14.3641682,1.7280203,316.256073,1.6172507,1.3477089,15.3638811,4.8517518,5.3908358,47.4393539,1.7361912,0,3.1256196,4.4700346,0,7.6961708,62.8501549,13.7466307,1.3477089,20.1962376
1334448858,Endomondo,North Holland,43735.75012,2.3321881,0.9374482,0.5258856,0.4115626,0.6402085,1.6462505,40.5298691,6.2285714,0.2857143,0.6857143,43.2571411,0.0571429,28.5714283,0,2.6025417,1.8197926,51.4002533,2.0745509,4.1094785,13.2113228,0.6285715,0,3.018126
1334557546,Endomondo,North Holland,28888.65934,2.5269432,0.9692385,0.4846192,0.4846192,1.9038613,3.4269502,119.0831985,2.3356402,0.6055363,7.1799307,1.816609,1.384083,63.7543259,1.5242718,0.4664866,6.6531725,31.4394054,10.0082073,8.6778831,16.1758308,0.3460208,1.5570934,7.026979
1334793520,Endomondo,North Holland,112213.2908,2.3615742,0.5525192,0.3029944,0.2495248,0.8109556,5.4004297,70.9835358,3.430608,1.3588773,1.6484741,29.4274902,3.1187346,27.5339718,1.1603334,2.2607083,3.1745903,41.0873184,4.4739213,0.9272172,20.8919525,4.7672086,0.7128537,4.4201536
1334922318,Endomondo,North Holland,19545.42569,2.2000031,1.893026,1.0744202,0.8186058,9.2093163,4.4511695,285.6942444,8.9514065,1.6624041,4.7314577,4.347826,27.2378521,35.9335022,1.9876289,0,5.2450051,9.1129408,0.9385546,16.8481617,32.4755592,3.9641943,0,14.1721144
1334981748,Endomondo,North Holland,11482.97457,2.1771362,3.5705035,1.4804527,2.0900507,4.7896996,3.2221615,245.2615204,16.52174,3.9130435,1.9565217,9.130435,17.608696,35,1.0806577,0,5.0410142,6.9583006,1.175561,12.0430679,61.9821968,9.347826,0,16.2849789
1335045358,Endomondo,North Holland,35061.39515,2.3387547,1.1408559,0.4563424,0.6845136,1.7683266,5.10533,84.7700577,6.1253562,14.2450142,9.8290596,6.3390312,1.994302,49.7150993,0.4771335,5.787044,15.4508801,18.9995747,0.5691968,1.0386007,53.4513855,5.4843307,1.9230769,11.0663023
1335189168,Endomondo,North Holland,12264.22371,2.5276773,1.1415317,0.5707659,0.5707659,0.2446139,4.8107405,180.6066589,22.1995926,2.2403259,0.407332,10.3869658,3.6659877,42.9735222,0,0,6.0813532,20.0462265,0.688384,5.1227212,34.7614479,1.6293279,6.1099796,8.47995
1335222532,Endomondo,North Holland,4590.379413,2.3963161,0.2178469,0.2178469,0,8.278183,1.0892346,321.0593567,14.673913,3.2608695,0,32.0652161,9.23913,29.347826,0.3055235,0,2.9536183,9.1185408,0.3634349,0.4127569,67.9806747,3.8043478,0,23.091774
1335249530,Endomondo,North Holland,57267.84586,2.3573437,1.1874028,0.5762396,0.6111632,2.2001874,3.3701284,132.6826324,6.3727632,3.6665211,0.4801397,13.531209,7.4203405,47.2282829,0.9181651,0.1469891,7.9547362,25.6906109,3.6624436,12.7979956,29.4724388,6.6346574,0.3491925,7.2990346
1335596276,Endomondo,North Holland,35790.89367,1.8161044,2.1234453,1.0337825,1.0896627,0.6705616,3.7439692,20.500679,3.0027933,1.6759777,0,0,13.6173182,10.8938551,0.3075699,1.85704,62.2090073,3.9555979,2.2627695,0,5.6188169,0,0.0698324,2.095505
1335947092,Endomondo,North Holland,9871.0943,2.3300354,1.3169765,0.4052235,0.911753,2.0261178,0.5065295,98.8405685,1.5189873,1.2658228,0.5063291,2.7848101,4.556962,78.9873428,1.8143041,5.7628498,16.5679836,22.066864,2.5224133,29.6691151,18.3755817,2.0253165,0,8.8136129
1335948182,Endomondo,North Holland,13179.87532,2.3520708,2.1244512,0.7587325,1.3657185,2.5038173,0.2276198,85.9033203,4.7348485,0.1893939,9.659091,12.689394,5.681818,46.969696,0,3.2246172,11.6034613,17.031929,2.9261672,24.5395451,20.3612556,4.9242425,3.5984848,7.1320858
1336287894,Endomondo,North Holland,11181.05604,2.5936728,1.2521179,0.5366219,0.7154959,10.8218756,2.5936728,292.456604,5.5803571,12.9464283,17.1875,1.3392857,5.5803571,41.2946434,0.3434206,0,1.6994541,4.5967755,2.0948048,5.4373927,53.3677292,6.25,0,22.2698097
1336652354,Endomondo,North Holland,66897.28709,1.8984327,0.6427764,0.3288624,0.3139141,0.463397,1.8386396,61.1278191,1.8304071,2.3907359,7.2095628,20.9936504,5.5285769,31.1916332,1.0293721,1.7003032,12.9794474,23.3553085,4.4499445,2.2782586,13.2321129,1.4194994,0,4.1855211
1337091872,Endomondo,North Holland,18406.76337,2.1731143,1.7928193,0.8692457,0.9235736,2.7707207,4.7265234,130.4295654,1.2211668,1.2211668,2.3066485,7.3270016,4.7489824,43.5549507,0.4719097,0.1123446,1.6787168,25.9882374,8.5435658,0.1347896,45.1296158,2.0352781,0,7.279933
1337161336,Endomondo,North Holland,8125.218468,2.3383987,0.4922945,0.1230736,0.3692209,2.0922515,15.8764963,100.9293976,12.5766869,5.8282208,0.3067485,3.3742332,1.2269939,66.2576675,0,0.1758324,16.5012016,6.0772967,0,0.2756054,33.5807838,2.7607362,0,7.8767114
1337396458,Endomondo,North Holland,11010.08135,2.3614721,0.5449551,0.0908258,0.4541292,2.2706463,12.6247931,114.6587372,11.7913828,22.4489803,0.2267574,16.7800446,0.9070294,40.8163261,0,0.1898152,16.2787361,7.1834583,0,0.4651032,67.7073517,14.7392292,0,12.8972712
1337605510,Endomondo,North Holland,66744.87716,2.4121702,0.3146309,0.1797891,0.1348418,0.883963,5.5434966,87.8703995,2.0224719,1.6853932,0.5992509,73.3707886,2.846442,9.5131083,0.9071286,4.1276426,2.8753912,25.2765255,5.6258626,1.8524996,24.005127,57.4157295,9.0262175,4.6445513
1338091646,Endomondo,North Holland,7230.527132,2.2128401,2.2128401,0.9681175,1.2447225,6.5002174,3.1809576,317.0692749,5.8620691,8.6206894,0,13.1034479,8.965517,34.1379318,9.3834362,0,2.2105472,5.0217013,0,2.3189378,50.4466171,8.965517,0,22.1284008
1338474050,Endomondo,North Holland,4021.018435,2.7356253,1.7408525,0.9947729,0.7460796,6.9634099,0.4973864,219.1381989,4.347826,0.621118,0,17.391304,2.484472,57.1428566,0,0,7.3121405,18.3808937,0.4706142,3.6584609,34.9843712,0.621118,0,16.4137516
1338570472,Endomondo,North Holland,3995.768206,2.7529125,1.7518533,0.7507943,1.0010591,6.0063543,0.5005295,219.3883057,0,0.625,0,23.125,1.25,56.25,0,0,7.179708,18.1521988,0.547272,3.5520911,36.3033752,0,0,16.26721
1338736772,Endomondo,North Holland,16518.63826,2.3004317,1.6345173,0.6053768,1.0291405,4.3587127,5.3273158,179.2991486,13.3131618,2.1180031,0.1512859,4.9924359,12.1028748,36.3086243,0.6333884,0,4.0037651,11.8625212,0.9331657,7.9740605,28.9521675,8.3207264,0,9.2017269
1338851956,Endomondo,North Holland,12491.91423,2.3215017,1.8411911,1.2007767,0.6404142,5.0432625,16.8108749,281.6687927,7.8000002,4.4000001,3.8,2.2,16.2000008,48,4.4092231,0,3.0445099,7.8739109,2.7186768,1.7785503,59.1479607,10.1999998,0,16.8108749
1338869876,Endomondo,North Holland,8793.423332,2.3881483,2.3881483,1.3646562,1.0234922,0.3411641,2.1607058,197.0452271,16.761364,1.1363636,0.8522727,1.9886364,14.204545,45.4545441,1.0701088,0,4.3584967,13.8774824,0,17.5721302,42.7924042,8.522727,0,10.6898069
1339579512,Endomondo,North Holland,10586.12207,2.7394357,1.1335596,0.6612431,0.4723165,4.723165,2.1726558,270.2734985,7.5471697,4.7169809,0,5.4245281,12.5,52.5943413,0,0,9.4764338,12.9644728,3.4730153,23.7717304,46.5444221,2.1226416,0,14.547348
1339802318,Endomondo,North Holland,16897.72129,2.4263628,1.2427711,0.5326162,0.710155,0.4734366,2.0712852,45.6765518,2.9585798,2.0710058,0.443787,5.6213017,9.3195267,64.2011871,0,0.6257772,11.9548492,6.4386926,3.55671,1.638129,14.7904663,2.5147929,0,6.6281128
1340293806,Endomondo,North Holland,16873.79072,2.3705401,0.9482161,0.5333716,0.4148445,0.474108,2.2520132,44.4333382,3.5555556,0.4444444,0.1481481,8.4444447,4.4444447,71.8518524,0,0.6895927,11.7949286,6.5574675,3.5930941,1.6375175,14.9275742,3.1111112,0,6.8745666
1340542988,Endomondo,North Holland,36774.52526,2.0122626,0.9789385,0.4078911,0.5710475,0.4622765,0.7885894,75.0084991,6.5261726,0.4758668,0.067981,6.0503058,9.789259,59.1434402,0,0.3688666,18.9191418,3.3302085,0.0267622,2.1513674,24.7298584,4.1468387,0.2039429,5.9280167
1340741294,Endomondo,North Holland,19275.89877,2.4901562,0.9856868,0.5706608,0.415026,2.023252,3.8908691,106.5217514,2.9792745,2.4611399,0.5181347,29.0155449,2.3316061,25.6476688,2.5255096,6.8347487,5.3785124,23.873642,14.3782196,0.6828516,34.1188583,0,0.1295337,7.0554428
1340789434,Endomondo,North Holland,12410.68788,2.4172714,1.12806,0.4834543,0.6446057,7.8158441,3.2230284,193.1281128,6.6398392,0.6036217,1.609658,5.8350101,14.4869213,55.1307831,0.7967244,0,2.4018991,12.5419722,0.8750165,15.3748188,26.1684189,0.4024145,3.6217303,11.4417505
1340859962,Endomondo,North Holland,6354.104635,2.2033002,2.9901931,1.7311645,1.2590287,0,0.1573786,183.5422821,16.5354328,0.3937008,0,58.6614189,5.1181102,1.968504,0,0,8.468502,6.3332949,0,9.0467625,71.7177963,51.5748024,0,14.7935867
1341358832,Endomondo,North Holland,9098.600622,1.6486051,6.4845138,3.8467455,2.6377683,1.5386982,9.8916311,308.9461975,3.5714285,4.1208792,2.1978023,0.8241758,38.1868134,19.2307701,6.1546926,0,3.4254835,8.5460405,2.0335608,13.0614243,32.2789116,17.5824184,3.5714285,10.9907007
1341485736,Endomondo,North Holland,14701.9547,2.5166721,0.6801817,0.2040545,0.4761272,5.1013627,3.6049628,242.4908905,6.4516129,1.6977929,3.7351444,3.3955858,20.0339565,55.1782684,0.3745851,0,4.3823061,12.9457846,1.6562023,17.4845829,46.0820923,1.188455,0,10.3387613
1341597100,Endomondo,North Holland,6769.736877,2.3634596,4.8746357,2.5111759,2.3634596,7.6812439,14.9193392,323.369812,1.8450185,9.9630995,0.7380074,1.4760147,22.5092258,33.9483414,4.7461205,0,0.6744744,6.2108674,3.3888323,0.8847842,48.5283089,7.0110703,2.2140222,18.9076767
1341641070,Endomondo,North Holland,16316.01614,2.3902893,1.4709473,0.919342,0.5516052,6.374105,3.4934998,246.5979309,9.3558283,6.5950918,5.6748466,20.0920238,7.3619633,35.5828209,1.5569825,0,3.6251948,10.6758175,0,10.4983578,57.5848999,3.98773,0,15.6288147
1341692860,Endomondo,North Holland,16569.00928,2.353792,1.3881336,0.8449509,0.5431827,4.5265231,1.9313165,137.7976685,15.6156158,1.8018018,4.6546545,9.309309,1.5015016,52.402401,0.7708694,9.2435627,3.869344,12.5314989,24.2649879,0.6011473,25.6438293,8.2582579,0,9.4755211
1341707930,Endomondo,North Holland,15066.64603,2.4557555,1.0619483,0.4646024,0.5973459,0.6637177,5.774344,39.2797928,2.8192372,0.1658375,1.1608623,0.1658375,9.9502487,26.0364838,0,4.0603757,24.9585552,38.0653305,3.4758773,0.3874299,3.1767294,0,0,3.1194732
1341809964,Endomondo,North Holland,14739.65865,1.5604161,3.3243647,1.8317927,1.4925718,5.6310668,4.138495,324.3131104,15.7627115,8.6440678,1.1864407,1.3559322,9.4915257,28.1355934,1.6460782,0,0.3557225,0.8946176,0.7937545,2.1533585,81.2950439,19.8305092,0.3389831,18.6571484
1342191574,Endomondo,North Holland,13475.01767,2.5231879,1.5584395,0.8905368,0.6679026,5.1205869,5.4916439,162.5498505,2.4074075,2.0370371,21.2962971,5.9259257,1.4814814,46.4814796,0,7.9798698,2.060179,23.4314804,22.3635063,0,27.9790936,8.7037039,0,10.7606535
1342226966,Endomondo,North Holland,6661.90837,2.5518212,3.0021427,1.3509642,1.6511785,5.4038568,11.7083569,93.0653915,4.4943819,1.4981273,0,10.11236,5.6179776,61.0486908,1.6134584,0.5101709,3.1226752,7.3396683,18.4300423,0.5642437,36.522728,4.4943819,5.2434459,9.3066425
1342681972,Endomondo,North Holland,29821.96085,2.0454724,0.8718407,0.402388,0.4694527,1.7101492,5.8681588,97.2082901,3.5175879,1.758794,0.1675042,16.2479057,1.758794,19.9329987,0.1235825,0.8525835,4.0434318,41.2303123,1.0472329,4.4330659,20.8772678,7.6214404,0.5025126,3.386766
1342716394,Endomondo,North Holland,33498.45238,2.4777265,0.5970425,0.3283734,0.2686691,0.5074861,3.6121073,73.5233307,2.9104478,2.3134329,0.4477612,31.4925365,1.0447761,37.5373116,0,1.6111474,2.6487701,48.6564751,3.0242133,1.3263654,21.4274464,1.7164179,0,3.7613678
1342924978,Endomondo,North Holland,7868.774825,2.414607,3.3041992,1.525015,1.7791842,0.6354229,0.8895921,155.5414124,23.1746025,3.8095238,0,6.984127,4.7619047,26.0317459,1.2466547,0.3058926,10.1575308,12.8605146,0,0.579405,77.9054642,3.1746032,0.6349207,10.6751051
1342931472,Endomondo,North Holland,13469.0274,2.3758211,1.0394218,0.5939553,0.4454665,2.1530879,4.9001312,65.631897,5.3703704,13.1481485,0.1851852,43.5185204,2.2222223,30,1.4988045,14.6210175,2.7061915,16.2947407,3.0225837,0.6129994,28.4435101,38.3333321,0.9259259,3.1182652
1343070008,Endomondo,North Holland,15463.64535,2.3280411,2.8453834,1.3580239,1.4873595,7.0487909,4.7854176,302.0493164,2.2617126,13.7318258,2.1001616,12.2778673,4.0387721,45.3958015,10.2106867,0.0168582,5.5377946,12.1402435,4.1883473,2.9495656,28.6880894,4.3618741,0,18.55966
1343155118,Endomondo,North Holland,10184.25893,2.5529594,1.3746705,0.8837167,0.4909537,0.9819075,1.4728612,133.7673645,6.6176472,20.3431377,7.352941,2.6960785,3.9215686,40.4411774,1.4940932,1.5081583,14.2751522,5.6441145,0,0.0439879,71.9218903,0.9803922,6.1274509,12.2738438
1343229562,Endomondo,North Holland,15296.47838,2.4188573,1.4382396,0.6537452,0.7844943,1.5036141,2.5496066,102.0220032,5.2287583,0.4901961,1.6339869,13.0718956,0.3267974,38.3986931,3.7583332,5.3005018,3.6211812,24.8715916,31.020359,0,11.334075,0,0,6.4720778
1343229642,Endomondo,North Holland,15141.56036,2.377562,0.9906509,0.5943905,0.3962604,1.518998,2.5756922,100.9002686,2.9702971,0.660066,2.1452146,16.0066013,0.1650165,32.343235,3.4953744,5.222343,3.7283244,25.3415146,28.0607929,0,12.1139841,0,0,6.2080789
1343421998,Endomondo,North Holland,57620.25202,2.4123464,0.4338752,0.1735501,0.2603251,0.4685853,6.2651582,63.4109192,2.3850825,6.9384217,0.9106678,18.9505634,1.7346054,22.2029495,0.0986801,1.9566761,1.8146294,40.5367584,1.4503202,0.7513862,12.411293,0.9106678,0,4.3734622
1343429238,Endomondo,North Holland,28466.51645,2.0374815,0.3512899,0.105387,0.2459029,0.7377088,1.9320945,54.55056,5.2677789,0.2633889,0.0877963,36.7866554,7.8138719,3.072871,0.2846394,1.4917206,2.6522567,35.5585747,0.5995219,2.9951181,20.4441204,1.6681299,0.2633889,2.3887713
1343583412,Endomondo,North Holland,30523.23637,1.9984775,1.6380963,0.7535243,0.884572,0.1638096,3.7676215,25.006052,4.5864048,1.9656019,0,1.8837019,13.5954132,23.6691246,0,1.79602,46.6325989,5.7503757,0,0.8075123,11.607914,3.6036036,0,2.0640013
1344017586,Endomondo,North Holland,9459.692925,2.5370803,2.0085218,1.4799634,0.5285584,0.1057117,8.456934,37.6508446,0.2638522,0.2638522,0.2638522,41.6886559,6.5963058,23.218998,0,14.5524702,1.9448968,37.0722542,0.3160853,24.23139,22.1438503,41.1609497,0,2.5370803
1344059090,Endomondo,North Holland,30973.26681,2.3245852,0.4520027,0.2905731,0.1614295,0.5488604,1.0977209,90.1210785,0.4842615,0.5649717,0,59.6448746,5.1654558,19.6125908,0.6370022,1.0527271,7.7994075,24.010601,4.5904436,14.4705219,23.4430542,52.3809509,5.1654558,4.1648822
1344061590,Endomondo,North Holland,24252.50265,2.2265744,0.9483557,0.4535614,0.4947943,1.5668486,0.9895886,123.409111,14.4181261,3.7075181,0.6179197,20.2883625,5.9732237,28.7332649,0,2.0229626,19.396883,18.5053024,0.8192021,5.3502502,34.4706192,7.4150362,1.4418125,10.3082142
1344857138,Endomondo,North Holland,20262.29128,2.3195798,0.8389969,0.2961166,0.5428804,4.8859234,4.6391597,193.7431641,3.2059186,5.0554872,1.6029593,10.4808874,3.699137,37.3612823,2.7196052,0,6.3546119,11.3665361,11.6242132,4.1690593,34.0659142,1.8495685,0,11.6966038
1344857220,Endomondo,North Holland,19785.3225,2.3249557,0.7581378,0.4043401,0.3537976,5.9640169,4.9531665,192.082428,2.522068,8.5750313,2.7742748,9.2055483,2.2698612,34.6784363,2.7236564,0,6.4978485,11.1602173,11.1283283,4.262692,33.9489326,1.7654476,0,12.0796614
1345484982,Endomondo,North Holland,64996.46208,1.5231599,0.4000218,0.1230836,0.2769381,0.984669,0.6154181,145.4033661,0.8073817,0.5767013,16.3398685,4.8442907,0.5767013,7.0742021,0.9526765,1.8169008,6.7125063,22.4913635,24.4703293,0.5855437,11.5345192,0.461361,0,2.2770469
1345677790,Endomondo,North Holland,23392.63435,2.6931555,0.769473,0.341988,0.427485,1.4107004,3.6763709,86.8707657,5.1063828,4.7872338,0.106383,34.361702,2.1276596,25.5319157,0.3559056,19.471487,5.7592068,18.3170738,0.3813089,9.9380589,21.8429604,11.4893618,0,5.0015745
1345691236,Endomondo,North Holland,26906.61088,2.5644255,1.0034709,0.4831526,0.5203182,0.5574838,2.6387568,100.7153091,4.6425257,3.8997214,0.3714021,12.2562675,4.7353759,59.0529251,1.1027076,0.2299686,7.7520218,30.642252,1.522002,4.6745176,18.0295448,2.3212628,0.4642526,7.2472897
1345932590,Endomondo,North Holland,44994.56258,2.3113904,0.9112212,0.4444982,0.4667231,1.0001209,3.378186,90.1383362,1.2777778,9.8888893,2.7222223,4,10.7777777,11.4444447,2.0626829,3.1249402,13.8528481,20.5231037,2.4539356,6.6185851,15.2516584,1.5,0,4.2005076
1346035222,Endomondo,North Holland,25014.60088,2.4785523,1.0793697,0.5196965,0.5596731,1.0793697,2.0388093,76.9141312,4.7952046,3.0969031,14.0859137,8.0919085,3.2967033,43.2567444,0.5118042,1.2283775,12.8146458,35.5551796,1.6719402,1.0028734,24.7594929,0.1998002,1.1988012,6.9559374
1346236290,Endomondo,North Holland,23339.29016,2.6564646,0.9426165,0.4713083,0.4713083,1.4139247,1.3710785,87.3643188,6.0897436,10.1495724,0.1068376,33.4401703,1.8162394,20.1923084,0.346301,19.4157238,5.8195701,18.2699261,0.460372,9.7391214,21.7142105,11.9658117,0.1068376,5.2272367
1346244742,Endomondo,North Holland,9213.725734,2.4962757,2.1706746,0.8682698,1.3024048,0.9768035,21.7067451,279.9729919,37.3983727,1.0840108,0.2710027,5.1490517,6.2330623,31.9783192,3.1745527,0,3.994127,11.7444715,4.5266948,1.3792342,52.4621544,13.5501356,0,9.7680359
1346361524,Endomondo,North Holland,26841.27915,2.6079235,1.0804254,0.5960968,0.4843286,0.8196331,2.4961553,100.0688858,4.2750931,3.9033458,1.3011153,15.4275093,3.1598513,54.2750931,0.9502736,0.2246953,7.8188667,30.4365139,1.1713979,4.193316,18.1945381,2.7881041,0.929368,8.1218185
1346841776,Endomondo,North Holland,7616.945424,2.2318659,3.544728,1.5754347,1.9692934,4.5950179,3.6760142,181.4045715,4.9019608,2.2875817,0.6535948,0,2.6143792,67.9738541,0.0023834,0,1.922672,9.368556,8.1568584,1.2384003,67.0323105,1.6339869,0,15.3604879
1346864288,Endomondo,North Holland,19085.46536,2.4102111,2.1482315,0.995522,1.1527096,8.9596977,3.7201085,296.7674255,12.4345551,8.2460737,11.9109945,12.0418844,7.984293,20.9424076,0.5997874,0,2.9572306,4.6964579,11.343523,6.8647151,61.3660774,6.4136124,0,19.7008553
1347053062,Endomondo,North Holland,13205.16202,1.3631033,2.3475668,1.2873753,1.0601915,0.075728,11.6621065,98.1963654,34.2154999,3.9697542,0,2.2684309,5.6710777,27.2211723,1.8886659,4.121244,24.0858974,6.6525092,0,0.0455081,62.9551544,1.8903592,3.0245748,4.9980454
1347394782,Endomondo,North Holland,74532.39723,1.9588797,0.6440153,0.3890925,0.2549227,0.3220076,9.9822359,55.8712082,2.9845741,2.9845741,0.2347418,13.8162308,3.9235413,41.9181747,0,1.4382242,3.1289628,42.2929459,1.9489846,2.364409,22.1159744,2.3474178,0,3.3944969
1347434368,Endomondo,North Holland,7050.183716,2.1276042,3.6878471,1.9857639,1.7020833,5.2480903,35.0345497,250.8538971,12.0141344,4.2402825,0.7067138,24.0282688,16.6077747,33.2155495,0,0.2441964,8.0063629,4.2341423,0,0.1102155,77.4265442,26.1484108,0,17.020834
1347495736,Endomondo,North Holland,37612.48808,2.1269531,1.7547363,0.7976074,0.9571289,2.2864747,3.2170167,180.3072662,9.5016613,2.7242525,0.4651163,17.5415287,11.9601326,28.8372097,0.6572586,0.011504,6.5411053,18.6893559,6.031116,21.7277031,34.0305672,4.9833889,2.5249169,7.6836181
1347807192,Endomondo,North Holland,13323.53118,2.3267105,1.7262691,0.9757173,0.7505518,7.205297,0.9006621,248.1963043,3.3771107,1.6885554,1.3133209,13.6960602,6.5666041,45.4033775,15.4377937,0,5.096355,15.4669704,0.3830298,9.3623133,36.812294,3.9399624,0,17.562912
1347856600,Endomondo,North Holland,14974.0547,2.4041584,1.0685148,0.6010396,0.4674753,2.2038119,0.9349505,137.6258087,6.521739,22.0735779,14.2140465,11.5384617,1.8394649,27.2575245,1.804474,0.4767721,19.9529362,9.9787989,4.6470103,0.3140683,54.2194519,12.7090302,2.0066891,12.9557428
